,id,date_added,uri,track_href,name,artist,country,type,tempo,duration_ms,time_signature,key,mode,danceability,energy,loudness,liveness,valence,speechiness,acousticness,instrumentalness
90,95,2024-02-29 00:00:00.939563,6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,USA,audio_features,104.97,213920,4,5,0,0.559,0.871,-5.338,0.096,0.572,0.0397,7.53e-06,0.00545
91,76,2024-02-29 00:00:00.939563,2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),Drake,USA,audio_features,136.952,260111,4,8,1,0.663,0.67,-8.399,0.205,0.138,0.271,0.0464,8.92e-05
92,90,2024-02-29 00:00:00.939563,0PAcdVzhPO4gq1Iym9ESnK,https://api.spotify.com/v1/tracks/0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,USA,audio_features,139.971,177388,4,3,0,0.656,0.757,-5.775,0.117,0.429,0.0308,0.492,0.0
93,83,2024-02-29 00:00:00.939563,3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,USA,audio_features,159.94,184516,3,9,1,0.545,0.545,-7.362,0.417,0.549,0.107,0.667,5.48e-05
94,72,2024-02-29 00:00:00.939563,6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,USA,audio_features,117.995,211582,4,5,0,0.927,0.619,-4.441,0.104,0.817,0.0539,0.0186,0.0
95,2622,2024-02-29 00:00:00.939563,5tEaVciE2GnR28aN6W9cLS,https://api.spotify.com/v1/tracks/5tEaVciE2GnR28aN6W9cLS,FUK SUMN,¥$,USA,audio_features,142.084,209577,4,4,0,0.774,0.818,-2.825,0.0529,0.438,0.145,0.127,0.0
96,93,2024-02-29 00:00:00.939563,4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,USA,audio_features,87.999,211000,4,10,0,0.79,0.647,-5.983,0.248,0.654,0.136,0.0515,0.0
97,86,2024-02-29 00:00:00.939563,68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,USA,audio_features,100.028,292799,4,10,0,0.69,0.521,-8.492,0.0534,0.494,0.339,0.324,0.0
98,78,2024-02-29 00:00:00.939563,4HMop4Re0iucehmF7mgV27,https://api.spotify.com/v1/tracks/4HMop4Re0iucehmF7mgV27,act ii: date @ 8,4batz,USA,audio_features,138.811,158537,4,5,0,0.718,0.417,-13.02,0.0748,0.749,0.0502,0.435,8.73e-05
99,97,2024-02-29 00:00:00.939563,4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,USA,audio_features,113.088,135920,4,7,1,0.724,0.573,-4.113,0.538,0.438,0.0549,0.118,0.0
100,96,2024-02-29 00:00:00.939563,42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,USA,audio_features,148.038,191701,4,3,0,0.569,0.882,-2.777,0.142,0.201,0.06,0.0316,0.0
101,75,2024-02-29 00:00:00.939563,7K3BhSpAxZBznislvUMVtn,https://api.spotify.com/v1/tracks/7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,USA,audio_features,203.759,163855,4,6,1,0.492,0.675,-5.456,0.142,0.478,0.0389,0.467,0.0
102,2602,2024-02-29 00:00:00.939563,3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/tracks/3w0w2T288dec0mgeZZqoNN,CARNIVAL,¥$,USA,audio_features,148.144,264324,4,1,1,0.594,0.811,-5.746,0.339,0.311,0.159,0.189,0.0
103,4296,2024-02-27 00:00:00.923904,2UikqkwBv7aIvlixeVXHWt,https://api.spotify.com/v1/tracks/2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,USA,audio_features,183.89,213493,4,9,1,0.602,0.477,-8.425,0.173,0.552,0.032,0.268,3.1e-05
104,4348,2024-02-27 00:00:00.923904,3upTB6o5YgeALHgDp3mzte,https://api.spotify.com/v1/tracks/3upTB6o5YgeALHgDp3mzte,Qué Onda Perdida,Grupo Firme,El Salvador,audio_features,109.732,239637,1,2,1,0.497,0.501,-4.141,0.377,0.669,0.03,0.305,0.0
105,3850,2024-02-29 00:00:00.939563,7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,USA,audio_features,129.83,200747,4,0,1,0.721,0.339,-11.195,0.0973,0.2,0.0532,0.409,0.00153
106,2648,2024-02-29 00:00:00.939563,5W4kiM2cUYBJXKRudNyxjW,https://api.spotify.com/v1/tracks/5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,USA,audio_features,119.724,157478,4,9,1,0.732,0.839,-5.007,0.602,0.629,0.0345,0.265,0.0
107,3848,2024-02-29 00:00:00.939563,6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,USA,audio_features,79.109,87000,3,3,1,0.555,0.216,-11.661,0.109,0.504,0.0721,0.557,0.00416
108,2692,2024-02-29 00:00:00.939563,0TUW9faHNaBmi89wsYGp9y,https://api.spotify.com/v1/tracks/0TUW9faHNaBmi89wsYGp9y,Mamichula - con Nicki Nicole,Trueno,El Salvador,audio_features,91.985,219202,4,4,0,0.696,0.678,-5.893,0.134,0.346,0.0735,0.582,2.22e-06
109,2674,2024-02-29 00:00:00.939563,4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/tracks/4UkUxO2WlKLc0Q1iEutGGh,CONTIGO (with Tiësto),KAROL G,El Salvador,audio_features,122.029,192787,4,5,1,0.846,0.545,-7.826,0.0989,0.268,0.0736,0.178,6.23e-06
110,404,2024-02-29 00:00:00.939563,5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,El Salvador,audio_features,140.082,156346,4,11,0,0.778,0.835,-3.598,0.109,0.666,0.0767,0.152,0.0
111,403,2024-02-29 00:00:00.939563,7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,Bad Bunny,El Salvador,audio_features,96.057,162768,4,5,1,0.911,0.778,-2.248,0.179,0.345,0.262,0.0887,2.16e-05
112,409,2024-02-29 00:00:00.939563,7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,El Salvador,audio_features,103.008,174230,4,7,1,0.8,0.738,-4.26,0.19,0.267,0.0691,0.372,0.00877
113,406,2024-02-29 00:00:00.939563,5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,QLONA,KAROL G,El Salvador,audio_features,169.918,172798,4,7,0,0.841,0.738,-7.455,0.0892,0.484,0.307,0.52,0.0
114,238,2024-02-21 00:00:00.877991,1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,USA,audio_features,88.98,153947,4,8,1,0.644,0.735,-5.747,0.161,0.418,0.0391,0.0521,0.144
115,405,2024-02-29 00:00:00.939563,4bw8mcDUSRWfQo63ZTYRnU,https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU,Según Quién,Maluma,El Salvador,audio_features,101.987,142335,3,9,1,0.909,0.762,-3.974,0.0856,0.843,0.0643,0.434,0.0
116,408,2024-02-29 00:00:00.939563,6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO,Que Onda,Calle 24,El Salvador,audio_features,124.934,191467,3,10,0,0.808,0.944,-4.863,0.138,0.937,0.0408,0.183,1.11e-06
117,410,2024-02-29 00:00:00.939563,0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,Grupo Frontera,El Salvador,audio_features,151.701,165848,4,9,1,0.616,0.834,-3.069,0.338,0.746,0.0664,0.06,0.0
